Id,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s2_enrol,Y1s2_complete,Y2s1_enrol,Y2s1_complete,Y2s2_enrol,Y2s2_complete,Y3s1_enrol,Y3s1_complete,Y3s2_enrol,Y3s2_complete,Y4s1_enrol,Y4s1_complete,Y4s2_enrol,Y4s2_complete,Rest_enrol,Rest_complete,Failure
131382371,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131389300,31,58,32,18,39,39,30,30,30,21,0,0,0,0,0,0,0,0,0,0,0
131384044,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383444,29,42,30,18,42,12,36,17,36,24,30,12,30,12,0,0,0,0,0,0,0
131402833,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387740,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345899,30,30,26,26,30,30,26,26,34,34,30,30,30,17,0,0,0,0,0,0,0
131391325,14,22,34,28,16,6,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387837,17,22,28,7,33,18,29,22,36,20,36,24,54,18,30,12,30,24,0,0,1
131386230,18,30,35.5,17.5,36,36,36,30.5,36,24,30,17.5,30,18,0,0,0,0,0,0,0
131392899,32,30,30,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394896,6,0,12,12,18,12,36,24,36,30,34,26,39,32,52,11,46,16,59,22,0
131382365,30,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131400043,24,24,54,32,46,8,95,55,78,52,44,5,54,35,40,19,56,11,0,0,0
111335833,30,30,30,30,30,30,33,33,30,30,30,27,30,30,0,0,0,0,0,0,0
131399328,7,6,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,1
131386132,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383880,17,30,36,31,20,20,30,24,30,10,30,30,30,30,0,0,0,0,0,0,0
131395424,36,36,35,29,36,36,34,5,48,18,35,0,37,0,45,13,40,15,59,11,0
131385848,36,36,40,8,30,12,30,3,36,6,0,0,0,0,0,0,0,0,0,0,1
131385918,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386542,0,16,30,26,48,44,30,30,30,24,30,30,30,24,0,0,0,0,0,0,0
131387696,40,30,30,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389796,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382459,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131399621,12,18,44,30,28,13,52,12,55,27,49,5,61,14,47,20,51,16,0,0,0
131382629,36,48,38,12,36,18,30,3,42,0,0,0,0,0,0,0,0,0,0,0,0
131397387,0,12,42,28,33,25,57,21,55,41,39,26,62,28,34,20,41,21,0,0,0
131387244,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345902,10,6,30,30,41,41,20,10,26,9,34,34,26,26,30,30,30,30,0,0,0
111345837,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131386503,0,10,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,0,0,0
131389886,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131385113,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384030,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390958,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380588,36,48,30,18,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390989,29.5,18,53.5,24,30.5,18.5,35,17.5,35,23.5,35,17.5,35.5,18,30,1.5,30,18,0,0,0
131389451,0,16,22,16,44,26,28,12,12,6,30,24,47,27,30,12,30,15,0,0,1
131387020,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380651,46,42,30,8,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364550,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131391467,36,30,0,0,0,0,30,0,36,0,30,0,30,0,30,0,30,0,0,0,1
131403012,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364580,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131382194,34,30,24,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385094,27,10,20,7,30,20,0,0,14,11,30,0,36,30,30,16,30,26,0,0,0
131403646,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390328,35.5,35.5,30,1.5,30,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381867,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389935,36,24,34,30,30,30,30,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131382593,35,36,33,28,36,30,30,15,36,24,0,0,0,0,0,0,0,0,0,0,0
131391995,43,54,34,34,44,38,30,19,30,19,0,0,0,0,0,0,0,0,0,0,0
111364371,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395639,26,30,32,0,36,0,20,0,47,0,32,0,36,6,0,0,0,0,0,0,1
131386200,30.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394677,21.5,6,33.5,12,24.5,18.5,35.5,24,52,17,35,17.5,32.5,15.5,36.5,9,36.5,27,0,0,0
131387103,28,45,34,34,33,33,30,26,30,21,0,0,0,0,0,0,0,0,0,0,0
131382890,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131390312,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387108,26,44,36,36,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131382380,40,20,30,20,30,10,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0
131380816,39,42,30,12,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390090,23,0,24,15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345836,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131389307,6,0,43,37,31,25,29,12,38,32,34,12,36,18,30,19,30,19,0,0,0
131391336,40,32,30,24,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131380379,45,33,30,21,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382897,39,30,30,26,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384897,30,42,30,30,36,30,30,24,30,12,0,0,0,0,0,0,0,0,0,0,0
131384092,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345764,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131384039,27,60,36,12,36,6,30,15,33,9,30,18,30,6,0,0,0,0,0,0,1
131391659,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382329,42,36,36,3,36,9,30,18,30,12,0,0,0,0,0,0,0,0,0,0,0
131401806,36,24,36,13,53,11,30,12,48,36,0,0,0,0,0,0,0,0,0,0,1
111354339,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384027,33,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131403664,22.5,18.5,30,7.5,30,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386915,31,43,30,24,39,39,30,30,30,21,0,0,0,0,0,0,0,0,0,0,0
131388410,35,49,42,42,30,30,30,11,30,24,0,0,0,0,0,0,0,0,0,0,0
131394906,24,0,30,0,24,12,36,18,30,24,18,0,12,6,0,0,0,0,425,79.5,1
131392607,40.5,30,48.5,1.5,25.5,6,33,0,39,10,30,0,30,0,0,0,0,0,0,0,1
111335829,30,34,30,30,34,30,30,30,30,26,30,30,30,30,0,0,0,0,0,0,0
131380733,36,42,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396602,6,12,35,35,36,36,46,20,25,14,53,21,29,11,41,0,65,23,58,14,0
131397299,24,53,40,32,34,14,60,19,67,33,40,0,53,22,33,6,58,5,0,0,0
111345832,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131380587,36,42,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398195,12,6,32,32,31,26,33,20,40,35,37,11,36,12,47,8,77,19,0,0,0
131387304,48.5,17.5,36.5,0,35,1,18,18,38,14,0,0,0,0,0,0,0,0,0,0,1
131386664,29,36,35,24,36,36,33,28,36,36,30,21,30,12,0,0,0,0,0,0,0
131393683,24,32,28,28,42,42,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131381718,30,30,30,30,30,30,24,24,36,36,0,0,0,0,0,0,0,0,0,0,0
131393566,33.5,36,36,12,36,11,34,18,36,11.5,34,0,36,0,34,0,36,0,132,15,1
111354354,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131401970,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402981,7,0,0,0,0,0,25,12,49,18,31,6,18,6,43,12,83,59,203,37,0
131396718,12,42,18,0,36.5,0,30,12,54,0,30,0,54,0,34,4,54,0,329.5,64.5,1
131388670,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383624,30,30,36,36,30,30,30,24,30,30,30,30,30,30,0,0,0,0,0,0,0
131402471,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379904,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396492,17,30,37,26,33,21,54,27,66,40,34,6,58,28,28,20,30,0,0,0,0
131397078,23,30,37,0,36,0,34,0,36,0,0,0,0,0,0,0,0,0,0,0,1
131392116,43,48,34,34,44,44,30,19,30,19,0,0,0,0,0,0,0,0,0,0,0
111335822,10,0,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,0,0,0
131387478,6,18,37,31,59,35,37,25,33,33,30,23,30,21,0,0,0,0,0,0,0
131383368,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382643,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131380694,36,36,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382366,42,42,36,9,36,21,30,12,30,12,0,0,0,0,0,0,0,0,0,0,0
131403842,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380827,36,42,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380121,53,36,30,2,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385719,14,6,24,24,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386807,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131396916,6,60,36,28,39,33,47,14,58,33,54,20,72,14,40,6,58,22,0,0,0
131384627,30,0,30,30,30,30,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0
131396109,18,28,36,36,54,42,43,12,42,30,43,12,48,12,32,6,29,5,0,0,0
131384198,35,39,30,24,42,42,30,23,30,18,0,0,0,0,0,0,0,0,0,0,0
131384128,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131387728,6,42,41.5,23.5,35,23,36.5,24.5,35.5,18,40.5,16.5,30,13,30,7.5,30,24,0,0,0
111354301,30,24,30,30,30,30,33,33,30,30,30,27,30,30,0,0,0,0,0,0,0
131390283,35,33,41,28,30,0,0,0,0,0,0,0,0,0,20,0,43,5,183,68,0
131382430,30,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131386362,34,30,0,0,10,10,30,30,40,36,30,20,30,20,30,30,30,30,0,0,0
131395470,6,18,6,0,42,18,23,11,42,18,35,23,42,0,35,18,42,30,233,57,0
131389605,36,24,30,30,30,30,30,30,30,30,17,17,27,27,0,0,0,0,0,0,0
131390229,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335821,15,0,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0
131383916,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131392267,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131387954,30,33,33,33,30,30,33,30,30,30,30,30,32,27,0,0,0,0,0,0,0
131384308,36,27,30,18,42,30,36,24,36,27,30,18,30,18,0,0,0,0,0,0,0
111354337,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364558,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354348,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383501,42,48,36,24,42,24,32,21,36,30,30,9,30,6,0,0,0,0,0,0,0
131396617,30,24,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387663,30,0,30,0,30,0,30,11.5,42.5,7.5,0,0,0,0,0,0,0,0,0,0,1
131402079,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379494,42,42,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398588,6,0,21,21,46,20,51,30,46,26,34,34,56,44,47,20,72,24,0,0,0
131380374,36,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384260,36,54,36,36,36,24,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0
131389616,6,30,0,0,0,0,6,0,30,0,12,6,54,18,30,18,42,30,218,90,0
131393723,47.5,17.5,33.5,28,42.5,36.5,34,0,35,29,35,1,31,7,30,13.5,30,17.5,0,0,0
131389752,35,42,39,34,30,24,30,21,30,24,0,0,0,0,0,0,0,0,0,0,0
111374594,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388563,6,11.5,35.5,35.5,36,36,30,18.5,53.5,18.5,30,30,36,24,0,0,0,0,0,0,0
131382215,30,30,33,33,30,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0
111335868,30,30,33,33,34,34,30,30,30,30,30,30,30,26,0,0,0,0,0,0,0
131389627,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388579,22,32,36,36,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131393329,29,24,35,18,36,18,30,19,36,36,29,21,30,23,0,0,0,0,0,0,0
131387800,30,42,34,34,42,30,30,30,30,30,30,26,32,20,0,0,0,0,0,0,0
131386382,18,18,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,1
131403862,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382407,30,48,36,30,30,24,30,24,36,30,0,0,0,0,0,0,0,0,0,0,0
131391450,41,30,36,25,36,36,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0
131392728,29,33,30,30,45,12,30,8,30,27,0,0,0,0,0,0,0,0,0,0,1
131380269,42,42,30,12,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387426,16,0,35,35,36,36,36,30,36,36,30,7,30,24,0,0,0,0,0,0,0
131384250,30,36,30,30,36,36,30,24,36,30,0,0,0,0,0,0,0,0,0,0,0
131382929,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131403291,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387741,30,42,30,30,36,24,30,14,30,20,0,0,0,0,0,0,0,0,0,0,0
131385608,24,24,30,30,33,33,45,27,27,21,30,9,30,12,0,0,0,0,0,0,0
111374694,33,40,0,0,0,0,0,0,0,0,0,0,0,0,17,5,14,10,195,159,0
131394618,6,6,0,0,0,0,0,0,0,0,12,6,12,0,23.5,11.5,17.5,5.5,472,137.5,0
131386852,6,12,46.5,40.5,36,36,36,36,36,24,30,7.5,30,24,0,0,0,0,0,0,0
131391047,18,24,41,17,36,12,28,22,42,30,33,23,36,24,30,3,30,6,0,0,0
131390016,38,32,35,18,53,30,30,18,30,24,0,0,0,0,0,0,0,0,0,0,1
111445511,18,11,30,9,19,15,47,29,25,25,40,25,30,20,30,2,30,0,210,63,0
131380738,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111374737,0,12,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0
131382773,30,42,33,22,42,30,30,9,36,6,0,0,0,0,0,0,0,0,0,0,0
131391448,46,0,36,18,36.5,36.5,36.5,12.5,36.5,30,30,13.5,30,23.5,0,0,0,0,0,0,0
131385154,30,48,33,33,30,18,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0
131382649,30,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394479,10,0,51,35,47.5,35.5,35,18,33,27.5,36.5,14.5,37,33,0,0,0,0,0,0,0
111335834,35,3,30,15,35,32,30,30,27,17,20,0,20,16,30,22,38,10,60,60,0
131399343,12,24,18,6,36,6,29,11,60,0,0,0,0,0,0,0,0,0,0,0,1
131394993,23,36,38,26,34,34,45,20,46,29,29,17,30,12,0,0,0,0,0,0,0
131389620,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131379708,36,54,30,30,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388218,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394083,10,11,24,24,36,36,35,35,36,24,32,26,29,23,0,0,0,0,0,0,0
131380188,36,42,30,18,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391498,21,18,30,0,30,0,30,9,30,12,0,0,0,0,0,0,0,0,0,0,1
131385464,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395706,12,18,18,0,12,0,18,0,11,0,11.5,11.5,17.5,5.5,24,0,17,0,58,3,1
131386703,31,18,0,0,0,0,25,12,42,24,30,11,36,12,32,15,30,12,72,27,0
111364510,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388727,42.5,36.5,35.5,18,34.5,17,37,7.5,30.5,18.5,0,0,30,24,0,0,0,0,0,0,0
131387910,42,43,36,36,34.5,34.5,36.5,6.5,30,12.5,30,5.5,30,18,0,0,0,0,0,0,0
131398754,0,4,21,0,10,5,35,28,62,26,13,0,54,49,43,36,48,30,0,0,0
131382712,42,36,33,15,36,18,30,15,36,18,0,0,0,0,0,0,0,0,0,0,0
131390975,27,40,19,19,38,20,30,24,36,24,30,18,30,18,0,0,0,0,0,0,0
131393218,6,29,35,29,45,13,26,16,36,30,28,19,36,21,32,18,29,23,0,0,0
131384236,31,32,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131393680,24,5.5,35,29,35.5,30,36,19,36,30.5,30,18,30,24,0,0,0,0,0,0,0
131400979,6,12,29,23,42,12,39,7,52,13,54,29,52,15,32,8,46,19,85,12,0
111335851,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131393609,7,0,34,27,39,26,18,16,30,20,28,19,36,36,32,6,29,23,0,0,0
131382186,30,30,30,30,36,36,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131395604,23,36,28,17,34,28,33,12,39,25,47,7,46,17,29,15,30,12,0,0,0
131396787,7,0,7,0,0,0,13,0,31,18,0,0,0,0,0,0,0,0,279,130,0
131384113,30,30,30,30,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402416,17.5,12,17.5,0,17.5,5.5,31,13.5,55,20.5,30.5,6.5,39,12.5,0,0,0,0,0,0,1
131385693,36,60,27,6,45,9,33,6,54,0,36,9,51,21,30,24,30,6,0,0,1
131384008,33,60,39,24,33,21,42,15,30,12,30,12,30,12,0,0,0,0,0,0,0
111374728,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131381782,47,36,33,5,36,24,30,3,30,6,0,0,0,0,0,0,0,0,0,0,0
131386963,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389875,27,49,37,30,36,36,30,23,30,30,0,0,0,0,0,0,0,0,0,0,0
111335762,10,0,33,30,33,33,33,20,33,33,40,40,23,23,30,24,30,27,0,0,0
111345840,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131397352,11,36,43,14,33,33,82,19,77,16,52,0,66,19,41,15,48,18,0,0,0
111335831,15,45,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131382521,42,30,36,24,36,36,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0
131379526,30,42,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393571,12,18,28,22,60,40,39,39,36,30,32,19,29,23,0,0,0,0,0,0,0
131384416,35,36,31,14,36,18,32,9,36,18,30,9,36,6,0,0,0,0,0,0,0
131392793,35,48,35,0,36,18,32,0,54,12,0,0,0,0,35,6,53,0,268,46,1
131391202,30,42,28,24,44,28,35,29,36,18,30,18,30,12,0,0,0,0,0,0,0
131389498,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389522,22,30,30,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383636,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111354294,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131394395,29,50.5,36,29.5,32.5,27,34.5,6,41,25,0,0,0,0,0,0,0,0,0,0,0
131379653,30,42,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345855,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131383541,30,33,30,30,30,27,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131393196,30,13,35.5,29.5,34.5,34.5,36,13,36,18.5,30,17.5,30,24,0,0,0,0,0,0,0
111364373,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131404767,29,30,23,0,42,0,29,0,54,0,0,0,0,0,0,0,0,0,0,0,1
131384129,30,30,30,12,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384413,34,48,36,14,36,12,28,9,36,24,30,15,30,6,0,0,0,0,0,0,0
131388730,27,14,32,10,58,30,28,15,30,25,40,29,39,17,30,8,30,12,0,0,0
131383388,33,42,40,40,30,30,30,20,30,30,0,0,0,0,0,0,0,0,0,0,0
131397306,34,36,38,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384006,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111345844,40,30,32,32,30,30,26,20,14,14,30,30,30,30,0,0,0,0,0,0,0
131387150,6,30,6,0,24,0,18,12,60,6,34,24,48,0,30.5,24.5,42,24,76.5,32,0
131381544,9,93,36,27,36,9,30,15,48,18,0,0,0,0,0,0,0,0,0,0,0
111364572,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380855,30,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386493,16,31,30,30,39,33,35,8,21,0,34,18,36,36,30,19,30,9,0,0,0
131383496,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380963,32,20,19,19,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395430,17,48,35,18,36,18,34,18,39,28,41,7,53,11,29,21,30,5,0,0,0
131388306,30,42,30,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393433,24,30,23,23,40,34,34,34,36,30,32,13,23,23,0,0,0,0,0,0,0
131388162,46.5,30,36,36,36,36,30,7.5,30,24,0,0,0,0,0,0,0,0,0,0,0
131392694,18,12,34,22,35.5,35.5,34,30,36,18.5,30,18.5,30,22.5,0,0,0,0,0,0,0
131396296,17,35,36,19,33,21,47,20,66,40,47,26,41,28,28,14,30,0,0,0,0
131385304,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131400031,6,18,0,0,0,0,12,0,24,6,0,0,0,0,0,0,0,0,0,0,1
131402073,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384580,36,24,42,27,30,24,36,12,30,18,30,15,30,24,0,0,0,0,0,0,1
131385041,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383869,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383787,18,0,39,21,33,9,36,18,36,12,24,15,30,18,0,0,0,0,0,0,1
131390069,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345883,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131384102,28,34,30,30,35,35,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131385555,37,48,36,11,54,24,34,12,36,12,34,15,36,18,30,15,36,0,0,0,0
131380710,40,36,30,9,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392245,29,35,24,0,47,0,0,0,0,0,31,0,40,0,28,0,44,0,199,54,1
131389465,6,17.5,36.5,36.5,42,30,30,17.5,36,18.5,30,30,30,24,0,0,0,0,0,0,0
131382481,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384751,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394744,18,60,18,6,80.5,15,30,12,66,12,36,6,66.5,17.5,30,11.5,77,0,623.5,81,0
131403538,39,42,30,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380422,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383841,34,38,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131381991,27,27,30,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391008,53.5,72,36,24.5,46,30.5,30,18,30,18,0,0,0,0,0,0,0,0,0,0,0
131387252,9,10,30,15,36,36,36,36,30,20,33,27,30,30,30,30,32,27,0,0,0
111335814,10,20,30,0,40,3,30,10,30,20,30,30,30,30,0,0,0,0,0,0,1
131392847,36,28,30,30,34,34,30,25,30,30,0,0,0,0,0,0,0,0,0,0,0
111354329,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383906,33,30,36,36,30,30,42,36,30,30,30,18,30,30,0,0,0,0,0,0,0
131380261,42,48,30,12,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382487,29,30,36,36,30,30,30,26,30,30,0,0,0,0,0,0,0,0,0,0,0
131384390,63,27,36,0,39,3,36,9,39,6,30,12,30,0,0,0,0,0,0,0,0
131391194,24,42,24,6,36,6,12,0,36,6,41.5,12,42,12,53,17.5,52.5,5,290.5,91,0
131387888,35,36,33,0,30,0,30,3,30,0,0,0,0,0,0,0,0,0,0,0,1
131382571,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131386588,30,54,30,30,36,30,30,26,30,24,0,0,0,0,0,0,0,0,0,0,0
131384313,28,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
